time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2006-05-27,30.4,27.6,35.1,,,,,,,
2006-05-28,30.2,27.4,34.5,,,,,,,
2006-05-29,31.6,27.2,36.3,,,,,,,
2006-05-30,31.8,28.5,37.1,,,,,,,
2006-05-31,30.6,,37.1,,,,,,,
2006-06-01,31.1,,38.9,,,,,,,
2006-06-02,28.7,23.2,34.1,14.0,,,,,,
2006-06-03,28.2,,37.1,0.0,,,,,,
2006-06-04,26.8,23.0,29.1,130.0,,,,,,
2006-06-05,26.2,,29.9,0.0,,,,,,
2006-06-06,26.0,,29.0,26.9,,,,,,
2006-06-07,27.8,22.9,33.1,6.1,,,,,,
2006-06-08,28.5,25.2,33.9,0.0,,,,,,
2006-06-09,30.4,20.6,36.3,0.8,,,,,,
2006-06-10,31.7,28.1,35.8,0.0,,,,,,
2006-06-11,30.8,27.1,38.1,0.0,,,,,,
2006-06-12,30.8,,37.1,,,,,,,
2006-06-13,31.5,27.2,37.4,,,,,,,
2006-06-14,31.6,,36.9,,,,,,,
2006-06-15,31.2,27.7,35.1,,,,,,,
2006-06-16,30.9,27.8,35.8,,,,,,,
2006-06-17,31.2,27.6,36.5,,,,,,,
2006-06-18,29.3,,36.0,0.0,,,,,,
2006-06-19,31.2,24.0,37.6,4.1,,,,,,
2006-06-20,31.6,27.8,36.7,0.0,,,,,,
2006-06-21,28.2,24.4,31.0,18.0,,,,,,
2006-06-22,28.1,25.7,32.4,0.5,,,,,,
2006-06-23,28.0,26.3,31.1,14.0,,,,,,
2006-06-24,28.0,26.3,31.1,7.1,,,,,,
2006-06-25,28.0,26.2,32.0,2.0,,,,,,
2006-06-26,29.4,26.2,33.5,18.0,,,,,,
2006-06-27,29.8,26.6,35.1,0.0,,,,,,
2006-06-28,30.5,26.5,35.1,0.3,,,,,,
2006-06-29,30.5,27.0,36.6,0.3,,,,,,
2006-06-30,29.9,26.8,33.5,0.0,,,,,,
2006-07-01,27.1,26.0,,23.1,,,,,,
2006-07-02,27.2,25.4,31.1,109.0,,,,,,
2006-07-03,26.9,25.1,28.9,89.9,,,,,,
2006-07-04,29.7,26.6,33.1,6.1,,,,,,
2006-07-05,30.0,26.9,33.9,0.0,,,,,,
2006-07-06,31.0,27.2,35.7,,,,,,,
2006-07-07,32.3,27.8,36.8,,,,,,,
2006-07-08,31.1,27.6,36.5,,,,,,,
2006-07-09,30.3,,33.5,,,,,,,
2006-07-10,30.2,27.2,,,,,,,,
2006-07-11,31.3,27.3,35.3,,,,,,,
2006-07-12,31.0,27.3,35.7,,,,,,,
2006-07-13,31.3,27.5,34.7,,,,,,,
2006-07-14,29.3,28.2,31.1,0.3,,,,,,
2006-07-15,27.4,,30.4,0.5,,,,,,
2006-07-16,27.7,24.4,29.9,6.1,,,,,,
2006-07-17,28.6,,33.1,5.1,,,,,,
2006-07-18,30.2,,34.1,0.0,,,,,,
2006-07-19,29.9,26.7,33.8,4.1,,,,,,
2006-07-20,27.2,,29.9,0.3,,,,,,
2006-07-21,25.8,23.2,27.3,66.0,,,,,,
2006-07-22,28.3,25.5,31.1,1.0,,,,,,
2006-07-23,29.2,26.8,33.8,0.0,,,,,,
2006-07-24,28.7,,33.4,0.3,,,,,,
2006-07-25,29.8,25.9,34.8,13.0,,,,,,
2006-07-26,28.3,,34.5,2.0,,,,,,
2006-07-27,27.2,25.0,30.6,72.9,,,,,,
2006-07-28,26.7,25.4,28.1,3.0,,,,,,
2006-07-29,27.1,25.3,30.5,6.1,,,,,,
2006-07-30,28.4,25.6,31.6,4.1,,,,,,
2006-07-31,27.5,,30.9,0.0,,,,,,
2006-08-01,27.1,25.4,31.7,22.1,,,,,,
2006-08-02,26.3,25.3,29.2,33.0,,,,,,
2006-08-03,26.9,25.6,29.7,29.0,,,,,,
2006-08-04,27.0,24.9,30.7,15.0,,,,,,
2006-08-05,26.7,23.9,29.1,7.1,,,,,,
2006-08-06,28.4,25.3,32.6,4.1,,,,,,
2006-08-07,29.3,,34.1,0.0,,,,,,
2006-08-08,30.1,24.4,34.3,6.1,,,,,,
2006-08-09,29.4,26.5,32.9,0.0,,,,,,
2006-08-10,29.2,26.1,32.9,0.0,,,,,,
2006-08-11,27.2,,31.6,,,,,,,
2006-08-12,26.3,23.9,28.0,,,,,,,
2006-08-13,28.7,26.2,33.1,,,,,,,
2006-08-14,29.4,26.2,33.3,,,,,,,
2006-08-15,26.8,,28.7,5.1,,,,,,
2006-08-16,25.8,,28.3,52.1,,,,,,
2006-08-17,28.4,24.3,32.3,56.9,,,,,,
2006-08-18,28.5,,32.7,0.0,,,,,,
2006-08-19,26.6,25.0,,11.9,,,,,,
2006-08-20,26.4,,30.2,7.9,,,,,,
2006-08-21,25.6,23.4,27.3,26.9,,,,,,
2006-08-22,25.6,24.4,27.9,8.9,,,,,,
2006-08-23,26.9,24.5,29.1,4.1,,,,,,
2006-08-24,28.9,,34.0,11.9,,,,,,
2006-08-25,28.2,24.9,32.1,0.3,,,,,,
2006-08-26,27.4,25.8,31.6,0.0,,,,,,
2006-08-27,27.1,24.7,30.2,0.0,,,,,,
2006-08-28,25.7,,27.1,2.0,,,,,,
2006-08-29,25.4,24.5,,124.0,,,,,,
2006-08-30,27.9,24.4,32.1,95.0,,,,,,
2006-08-31,29.6,26.2,33.1,0.0,,,,,,
2006-09-01,29.3,26.2,34.3,,,,,,,
2006-09-02,29.8,25.1,33.6,,,,,,,
2006-09-03,27.1,,29.1,0.3,,,,,,
2006-09-04,26.0,24.5,27.7,27.9,,,,,,
2006-09-05,28.3,24.4,32.1,119.9,,,,,,
2006-09-06,28.9,25.8,33.0,6.1,,,,,,
2006-09-07,29.9,26.1,34.1,0.0,,,,,,
2006-09-08,30.2,26.1,35.5,,,,,,,
2006-09-09,28.7,,34.4,,,,,,,
2006-09-10,29.1,25.6,32.6,,,,,,,
2006-09-11,29.4,26.3,33.7,,,,,,,
2006-09-12,29.4,26.4,34.1,,,,,,,
2006-09-13,29.8,26.1,34.1,,,,,,,
2006-09-14,29.4,26.2,34.2,,,,,,,
2006-09-15,28.4,26.3,33.1,,,,,,,
2006-09-16,28.5,26.3,32.5,,,,,,,
2006-09-17,28.1,25.7,31.4,,,,,,,
2006-09-18,28.0,,32.9,,,,,,,
2006-09-19,27.5,26.1,32.8,2.0,,,,,,
2006-09-20,27.1,25.4,31.9,8.9,,,,,,
2006-09-21,27.9,24.6,31.6,26.9,,,,,,
2006-09-22,27.8,26.0,32.6,1.0,,,,,,
2006-09-23,28.3,24.2,33.8,15.0,,,,,,
2006-09-24,28.9,25.1,34.1,11.9,,,,,,
2006-09-25,29.0,24.7,34.2,9.9,,,,,,
2006-09-26,28.9,25.3,32.7,0.0,,,,,,
2006-09-27,28.9,25.5,33.1,,,,,,,
2006-09-28,26.9,,31.5,,,,,,,
2006-09-29,26.8,24.8,29.7,36.1,,,,,,
2006-09-30,28.0,25.1,31.1,5.1,,,,,,
2006-10-01,28.1,25.9,33.0,3.0,,,,,,
2006-10-02,29.1,25.5,34.1,3.0,,,,,,
2006-10-03,28.0,25.2,33.4,0.0,,,,,,
2006-10-04,26.8,,34.7,19.1,,,,,,
2006-10-05,29.3,22.5,34.4,61.0,,,,,,
2006-10-06,29.9,25.4,34.9,0.0,,,,,,
2006-10-07,29.3,24.9,35.5,,,,,,,
2006-10-08,28.8,24.1,35.3,,,,,,,
2006-10-09,28.4,22.5,34.5,,,,,,,
2006-10-10,29.3,24.1,34.8,,,,,,,
2006-10-11,28.9,25.0,34.5,,,,,,,
2006-10-12,28.6,23.4,34.4,,,,,,,
2006-10-13,28.9,23.7,34.9,,,,,,,
2006-10-14,28.2,,34.6,,,,,,,
2006-10-15,29.2,24.5,34.5,,,,,,,
2006-10-16,28.2,,33.7,,,,,,,
2006-10-17,28.5,24.2,32.9,,,,,,,
2006-10-18,25.6,,32.5,,,,,,,
2006-10-19,27.6,22.1,34.2,,,,,,,
2006-10-20,25.1,20.4,33.1,4.1,,,,,,
2006-10-21,26.9,21.4,32.6,1.0,,,,,,
2006-10-22,26.9,23.4,32.1,0.0,,,,,,
2006-10-23,26.8,23.0,32.1,,,,,,,
2006-10-24,26.8,21.8,32.0,,,,,,,
2006-10-25,26.1,,32.0,,,,,,,
2006-10-26,26.4,20.6,32.2,,,,,,,
2006-10-27,27.2,22.4,31.6,,,,,,,
2006-10-28,26.4,23.1,30.3,,,,,,,
2006-10-29,27.0,24.3,31.6,0.3,,,,,,
2006-10-30,25.6,24.0,28.4,0.3,,,,,,
2006-10-31,23.4,,25.3,0.0,,,,,,
2006-11-01,25.6,21.4,31.6,,,,,,,
2006-11-02,26.2,22.5,31.8,,,,,,,
2006-11-03,27.1,21.9,33.6,,,,,,,
2006-11-04,26.6,22.0,33.2,,,,,,,
2006-11-05,27.3,21.4,33.8,,,,,,,
2006-11-06,25.7,22.7,30.8,,,,,,,
2006-11-07,26.2,22.6,30.5,,,,,,,
2006-11-08,24.6,,28.5,,,,,,,
2006-11-09,23.9,22.0,26.6,1.0,,,,,,
2006-11-10,24.1,21.6,28.1,3.0,,,,,,
2006-11-11,24.4,21.1,29.8,3.0,,,,,,
2006-11-12,24.7,20.4,30.0,0.0,,,,,,
2006-11-13,24.3,19.3,30.3,,,,,,,
2006-11-14,24.9,19.6,30.7,,,,,,,
2006-11-15,24.0,20.2,29.6,,,,,,,
2006-11-16,24.4,19.9,29.8,,,,,,,
2006-11-17,24.4,18.9,31.2,,,,,,,
2006-11-18,23.6,19.3,32.1,,,,,,,
2006-11-19,24.1,17.9,31.5,,,,,,,
2006-11-20,23.8,17.0,32.7,,,,,,,
2006-11-21,23.8,17.0,32.2,,,,,,,
2006-11-22,24.1,17.7,32.5,,,,,,,
2006-11-23,24.7,17.7,33.2,,,,,,,
2006-11-24,25.2,18.5,33.0,,,,,,,
2006-11-25,25.1,18.5,33.0,,,,,,,
2006-11-26,24.2,19.3,33.5,,,,,,,
2006-11-27,25.5,18.4,33.3,,,,,,,
2006-11-28,23.9,,31.0,,,,,,,
2006-11-29,24.7,20.5,31.0,,,,,,,
2006-11-30,24.7,20.1,30.6,,,,,,,
2006-12-01,24.9,21.5,30.6,,,,,,,
2006-12-02,23.3,,31.1,,,,,,,
2006-12-03,22.7,16.1,30.6,,,,,,,
2006-12-04,22.4,16.2,31.0,,,,,,,
2006-12-05,22.4,11.8,30.7,,,,,,,
2006-12-06,22.8,15.6,,,,,,,,
2006-12-07,22.7,17.3,32.4,,,,,,,
2006-12-08,24.2,17.1,32.6,,,,,,,
2006-12-09,24.7,17.7,32.6,,,,,,,
2006-12-10,24.8,17.7,32.9,,,,,,,
2006-12-11,24.4,17.4,33.0,,,,,,,
2006-12-12,24.5,17.5,33.2,,,,,,,
2006-12-13,22.7,,29.1,,,,,,,
2006-12-14,21.4,15.1,28.4,,,,,,,
2006-12-15,21.3,14.1,29.6,,,,,,,
2006-12-16,20.7,14.3,28.6,,,,,,,
2006-12-17,20.9,13.9,28.5,,,,,,,
2006-12-18,21.7,15.5,28.8,,,,,,,
2006-12-19,21.4,16.3,28.8,,,,,,,
2006-12-20,22.3,16.4,29.5,,,,,,,
2006-12-21,23.2,16.6,30.6,,,,,,,
2006-12-22,23.1,18.4,30.0,,,,,,,
2006-12-23,22.7,,29.8,,,,,,,
2006-12-24,22.1,17.1,29.1,,,,,,,
2006-12-25,21.7,15.3,29.2,,,,,,,
2006-12-26,23.3,15.2,31.1,,,,,,,
2006-12-27,22.7,16.2,31.1,,,,,,,
2006-12-28,22.8,17.1,31.2,,,,,,,
2006-12-29,22.8,18.9,28.9,,,,,,,
2006-12-30,22.9,16.9,28.8,,,,,,,
2006-12-31,21.1,14.6,28.6,,,,,,,
2007-01-01,21.7,15.0,30.5,,,,,,,
2007-01-02,21.1,15.1,28.6,,,,,,,
2007-01-03,21.4,14.4,28.1,,,,,,,
2007-01-04,20.7,13.8,28.7,,,,,,,
2007-01-05,19.9,14.0,27.8,,,,,,,
2007-01-06,20.1,13.2,28.2,,,,,,,
2007-01-07,20.4,12.9,29.1,,,,,,,
2007-01-08,20.8,14.5,29.6,,,,,,,
2007-01-09,20.0,14.1,29.1,,,,,,,
2007-01-10,20.2,14.5,29.3,,,,,,,
2007-01-11,22.1,15.2,30.4,,,,,,,
2007-01-12,22.0,15.5,29.6,,,,,,,
2007-01-13,22.7,16.0,31.1,,,,,,,
2007-01-14,22.8,16.4,31.0,,,,,,,
2007-01-15,23.2,17.9,31.0,,,,,,,
2007-01-16,23.8,18.2,31.4,,,,,,,
2007-01-17,22.2,,26.9,,,,,,,
2007-01-18,21.7,16.9,28.3,,,,,,,
2007-01-19,19.8,14.3,28.8,,,,,,,
2007-01-20,22.1,12.6,31.5,,,,,,,
2007-01-21,21.9,15.9,31.4,,,,,,,
2007-01-22,24.1,18.7,30.6,,,,,,,
2007-01-23,24.0,19.9,29.0,,,,,,,
2007-01-24,21.9,,29.3,,,,,,,
2007-01-25,21.3,14.2,29.0,,,,,,,
2007-01-26,22.1,15.3,31.1,,,,,,,
2007-01-27,23.3,16.5,32.2,,,,,,,
2007-01-28,24.1,17.0,33.4,,,,,,,
2007-01-29,23.6,16.5,34.5,,,,,,,
2007-01-30,25.1,18.8,34.7,,,,,,,
2007-01-31,25.5,16.8,35.8,,,,,,,
2007-02-01,25.6,18.3,32.8,,,,,,,
2007-02-02,23.8,20.4,32.8,,,,,,,
2007-02-03,24.8,20.6,32.1,,,,,,,
2007-02-04,25.3,20.3,32.0,,,,,,,
2007-02-05,25.8,20.3,33.4,,,,,,,
2007-02-06,26.1,20.9,33.4,,,,,,,
2007-02-07,25.6,22.0,31.5,,,,,,,
2007-02-08,25.1,21.4,31.2,,,,,,,
2007-02-09,25.3,20.5,32.0,,,,,,,
2007-02-10,24.4,20.4,31.5,,,,,,,
2007-02-11,24.8,19.3,32.4,,,,,,,
2007-02-12,24.2,19.3,32.2,,,,,,,
2007-02-13,20.0,,28.6,,,,,,,
2007-02-14,21.7,15.4,28.1,,,,,,,
2007-02-15,23.2,18.0,28.8,,,,,,,
2007-02-16,23.1,16.7,29.0,,,,,,,
2007-02-17,23.5,18.3,29.2,,,,,,,
2007-02-18,23.7,19.5,29.2,,,,,,,
2007-02-19,23.7,18.9,29.9,,,,,,,
2007-02-20,23.3,15.9,30.8,,,,,,,
2007-02-21,23.8,16.9,31.0,,,,,,,
2007-02-22,23.7,16.4,32.2,,,,,,,
2007-02-23,24.4,16.7,32.8,,,,,,,
2007-02-24,25.3,17.9,34.1,,,,,,,
2007-02-25,25.7,18.3,34.2,,,,,,,
2007-02-26,25.4,19.4,32.3,,,,,,,
2007-02-27,26.2,20.5,33.3,,,,,,,
2007-02-28,25.4,20.0,,,,,,,,
2007-03-01,26.7,20.6,33.7,,,,,,,
2007-03-02,27.3,23.2,33.6,,,,,,,
2007-03-03,25.7,,31.3,0.0,,,,,,
2007-03-04,25.5,20.0,32.1,,,,,,,
2007-03-05,26.2,20.9,33.6,,,,,,,
2007-03-06,26.6,,33.1,,,,,,,
2007-03-07,27.4,19.0,34.2,,,,,,,
2007-03-08,27.3,21.1,,,,,,,,
2007-03-09,27.3,23.3,32.1,,,,,,,
2007-03-10,27.3,24.3,33.0,0.3,,,,,,
2007-03-11,27.7,23.1,34.4,0.0,,,,,,
2007-03-12,27.5,22.7,34.6,,,,,,,
2007-03-13,26.8,21.3,33.6,,,,,,,
2007-03-14,26.7,,33.6,,,,,,,
2007-03-15,27.3,22.3,34.4,,,,,,,
2007-03-16,26.7,19.9,34.3,,,,,,,
2007-03-17,26.6,18.5,34.9,,,,,,,
2007-03-18,27.7,21.4,35.7,,,,,,,
2007-03-19,28.2,23.5,36.6,,,,,,,
2007-03-20,29.5,25.1,36.4,,,,,,,
2007-03-21,28.9,25.1,34.9,,,,,,,
2007-03-22,29.3,24.7,36.8,,,,,,,
2007-03-23,29.4,25.7,36.3,,,,,,,
2007-03-24,30.2,26.6,36.3,,,,,,,
2007-03-25,30.6,26.0,37.3,,,,,,,
2007-03-26,30.1,25.5,38.3,,,,,,,
2007-03-27,29.2,,36.5,,,,,,,
2007-03-28,29.6,24.8,38.1,,,,,,,
2007-03-29,29.4,24.1,37.9,,,,,,,
2007-03-30,28.9,24.0,36.5,,,,,,,
2007-03-31,29.4,23.3,37.6,,,,,,,
2007-04-01,29.3,23.8,37.1,,,,,,,
2007-04-02,30.2,25.3,37.8,,,,,,,
2007-04-03,29.6,26.2,36.8,,,,,,,
2007-04-04,29.6,25.5,36.3,,,,,,,
2007-04-05,29.6,,36.2,,,,,,,
2007-04-06,29.9,25.4,35.7,,,,,,,
2007-04-07,29.3,25.1,35.6,,,,,,,
2007-04-08,29.7,25.6,36.1,,,,,,,
2007-04-09,28.6,25.4,33.0,,,,,,,
2007-04-10,29.2,24.8,35.5,,,,,,,
2007-04-11,29.6,25.3,36.6,,,,,,,
2007-04-12,30.6,24.5,38.0,,,,,,,
2007-04-13,29.4,,36.0,0.0,,,,,,
2007-04-14,28.6,20.0,35.8,32.0,,,,,,
2007-04-15,29.1,25.1,34.3,0.0,,,,,,
2007-04-16,29.1,25.3,34.9,,,,,,,
2007-04-17,29.4,24.9,36.4,,,,,,,
2007-04-18,30.3,24.5,35.6,,,,,,,
2007-04-19,29.7,25.0,36.1,,,,,,,
2007-04-20,30.2,25.4,36.8,,,,,,,
2007-04-21,29.7,25.3,37.9,,,,,,,
2007-04-22,30.3,24.6,38.5,,,,,,,
2007-04-23,31.4,27.0,39.0,,,,,,,
2007-04-24,31.6,27.9,38.2,,,,,,,
2007-04-25,30.8,,37.9,,,,,,,
2007-04-26,31.1,27.4,37.0,,,,,,,
2007-04-27,30.5,27.3,36.1,,,,,,,
2007-04-28,30.5,27.4,36.9,,,,,,,
2007-04-29,30.8,26.9,36.3,,,,,,,
2007-04-30,31.0,26.0,36.7,,,,,,,
2007-05-01,30.2,23.7,36.6,1.0,,,,,,
2007-05-02,30.6,25.9,36.8,0.0,,,,,,
2007-05-03,31.0,26.2,37.1,,,,,,,
2007-05-04,31.2,26.3,36.8,,,,,,,
2007-05-05,31.6,26.3,38.6,,,,,,,
2007-05-06,31.3,27.0,37.0,,,,,,,
2007-05-07,29.1,,36.7,,,,,,,
2007-05-08,28.5,22.1,34.9,,,,,,,
2007-05-09,28.1,,34.6,,,,,,,
2007-05-10,30.1,22.9,36.6,,,,,,,
2007-05-11,30.0,,36.6,,,,,,,
2007-05-12,30.8,27.3,35.8,,,,,,,
2007-05-13,31.2,25.0,37.0,,,,,,,
2007-05-14,31.4,27.1,36.6,,,,,,,
2007-05-15,30.7,25.1,36.6,,,,,,,
2007-05-16,31.1,25.1,37.1,0.5,,,,,,
2007-05-17,29.0,24.0,38.3,0.3,,,,,,
2007-05-18,30.9,22.4,36.9,7.1,,,,,,
2007-05-19,31.8,28.3,39.1,0.0,,,,,,
2007-05-20,,,,,,,,,,
2007-05-21,32.7,,40.2,,,,,,,
2007-05-22,29.8,,40.5,,,,,,,
2007-05-23,32.5,25.9,40.0,,,,,,,
2007-05-24,32.4,27.8,38.6,,,,,,,
2007-05-25,33.1,28.2,39.0,,,,,,,
2007-05-26,32.7,29.3,38.3,,,,,,,
2007-05-27,32.6,29.5,38.3,,,,,,,
2007-05-28,30.2,,37.7,,,,,,,
2007-05-29,30.8,23.4,38.9,,,,,,,
2007-05-30,32.1,28.7,38.6,,,,,,,
2007-05-31,32.3,28.3,37.4,0.0,,,,,,
2007-06-01,30.8,,39.5,,,,,,,
2007-06-02,32.1,24.3,38.0,,,,,,,
2007-06-03,32.3,28.6,38.4,,,,,,,
2007-06-04,30.4,,36.6,,,,,,,
2007-06-05,30.3,22.3,34.9,38.1,,,,,,
2007-06-06,30.9,27.3,36.3,0.0,,,,,,
2007-06-07,31.2,28.8,35.3,,,,,,,
2007-06-08,30.5,28.0,35.8,0.5,,,,,,
2007-06-09,28.7,26.1,32.7,6.1,,,,,,
2007-06-10,30.7,28.0,32.8,0.0,,,,,,
2007-06-11,30.7,25.9,,,,,,,,
2007-06-12,30.2,,37.0,,,,,,,
2007-06-13,28.4,,35.5,,,,,,,
2007-06-14,28.1,24.4,34.7,,,,,,,
2007-06-15,30.6,25.9,36.1,,,,,,,
2007-06-16,31.0,27.9,36.7,,,,,,,
2007-06-17,32.1,27.8,38.5,,,,,,,
2007-06-18,31.4,26.0,38.1,1.0,,,,,,
2007-06-19,32.2,27.1,38.5,0.0,,,,,,
2007-06-20,32.1,28.4,37.0,,,,,,,
2007-06-21,29.1,,32.6,,,,,,,
2007-06-22,29.1,26.4,34.1,,,,,,,
2007-06-23,27.1,,31.3,,,,,,,
2007-06-24,26.4,25.3,28.5,,,,,,,
2007-06-25,26.6,25.5,28.3,,,,,,,
2007-06-26,28.8,25.3,33.4,,,,,,,
2007-06-27,29.3,26.4,33.8,,,,,,,
2007-06-28,27.6,26.2,30.2,13.0,,,,,,
2007-06-29,27.8,25.8,30.5,24.9,,,,,,
2007-06-30,28.8,27.3,32.6,6.1,,,,,,
2007-07-01,28.6,26.5,34.0,0.0,,,,,,
2007-07-02,29.2,24.4,33.7,32.0,,,,,,
2007-07-03,29.2,27.0,32.0,15.0,,,,,,
2007-07-04,28.4,26.7,30.0,4.1,,,,,,
2007-07-05,28.3,26.5,31.0,1.0,,,,,,
2007-07-06,26.6,25.4,27.4,6.1,,,,,,
2007-07-07,29.2,25.6,34.0,7.1,,,,,,
2007-07-08,29.1,26.8,34.8,0.5,,,,,,
2007-07-09,31.7,26.7,35.2,0.3,,,,,,
2007-07-10,30.2,26.7,34.6,0.0,,,,,,
2007-07-11,29.8,27.2,35.6,,,,,,,
2007-07-12,27.6,,33.6,1.0,,,,,,
2007-07-13,29.3,25.4,34.1,7.9,,,,,,
2007-07-14,29.9,26.1,34.4,0.0,,,,,,
2007-07-15,28.1,26.7,30.3,3.0,,,,,,
2007-07-16,29.3,26.3,34.2,5.1,,,,,,
2007-07-17,29.9,27.0,35.2,0.5,,,,,,
2007-07-18,29.4,26.4,32.4,23.1,,,,,,
2007-07-19,27.7,,34.5,0.0,,,,,,
2007-07-20,28.2,24.7,33.1,55.1,,,,,,
2007-07-21,28.7,25.9,33.0,0.0,,,,,,
2007-07-22,27.8,,33.5,0.3,,,,,,
2007-07-23,28.1,22.3,32.7,62.0,,,,,,
2007-07-24,29.0,26.3,33.0,0.0,,,,,,
2007-07-25,29.4,26.9,34.0,0.5,,,,,,
2007-07-26,29.3,26.6,32.8,0.0,,,,,,
2007-07-27,29.8,26.2,34.6,,,,,,,
2007-07-28,29.5,26.8,33.7,,,,,,,
2007-07-29,29.6,26.2,34.0,,,,,,,
2007-07-30,29.1,26.5,33.7,,,,,,,
2007-07-31,29.7,26.0,34.4,,,,,,,
2007-08-01,29.9,26.3,35.1,,,,,,,
2007-08-02,29.9,26.5,34.8,,,,,,,
2007-08-03,28.3,26.3,34.5,,,,,,,
2007-08-04,28.3,,32.6,,,,,,,
2007-08-05,25.6,24.8,26.4,138.9,,,,,,
2007-08-06,26.2,24.8,27.5,186.9,,,,,,
2007-08-07,28.8,24.9,32.1,19.1,,,,,,
2007-08-08,29.7,26.7,34.0,0.0,,,,,,
2007-08-09,28.7,26.7,31.7,0.0,,,,,,
2007-08-10,28.3,,33.4,0.0,,,,,,
2007-08-11,27.9,24.9,32.1,20.1,,,,,,
2007-08-12,26.6,25.9,27.0,9.9,,,,,,
2007-08-13,27.3,25.5,29.4,5.1,,,,,,
2007-08-14,29.2,25.3,33.0,0.0,,,,,,
2007-08-15,29.5,26.0,33.5,,,,,,,
2007-08-16,29.3,26.7,33.6,,,,,,,
2007-08-17,27.6,26.8,28.7,0.5,,,,,,
2007-08-18,26.6,,28.3,2.0,,,,,,
2007-08-19,26.5,24.9,29.6,2.0,,,,,,
2007-08-20,27.3,23.2,33.3,4.1,,,,,,
2007-08-21,28.3,24.3,33.2,2.0,,,,,,
2007-08-22,29.2,26.3,34.0,0.0,,,,,,
2007-08-23,28.7,26.0,34.2,,,,,,,
2007-08-24,28.5,26.1,33.7,,,,,,,
2007-08-25,28.3,26.1,33.0,,,,,,,
2007-08-26,29.1,26.5,33.0,,,,,,,
2007-08-27,27.5,24.9,30.6,3.0,,,,,,
2007-08-28,,,,,,,,,,
2007-08-29,29.3,,33.6,,,,,,,
2007-08-30,29.4,26.5,33.2,,,,,,,
2007-08-31,29.2,26.7,33.9,,,,,,,
2007-09-01,27.9,,32.5,,,,,,,
2007-09-02,27.7,25.2,30.8,,,,,,,
2007-09-03,29.1,25.9,33.6,,,,,,,
2007-09-04,28.8,26.1,33.4,,,,,,,
2007-09-05,27.5,,30.3,4.1,,,,,,
2007-09-06,27.1,24.2,29.5,94.0,,,,,,
2007-09-07,28.6,25.8,32.3,5.1,,,,,,
2007-09-08,28.9,26.1,33.6,2.0,,,,,,
2007-09-09,27.8,26.1,31.5,29.0,,,,,,
2007-09-10,29.5,25.4,34.2,0.0,,,,,,
2007-09-11,28.4,25.8,35.1,,,,,,,
2007-09-12,29.6,25.7,34.0,,,,,,,
2007-09-13,27.2,,33.8,0.8,,,,,,
2007-09-14,26.1,23.4,27.9,22.1,,,,,,
2007-09-15,26.3,25.2,28.6,11.9,,,,,,
2007-09-16,28.1,25.4,31.9,23.9,,,,,,
2007-09-17,28.2,26.1,33.6,2.0,,,,,,
2007-09-18,26.4,,28.7,3.0,,,,,,
2007-09-19,27.2,24.9,30.7,37.1,,,,,,
2007-09-20,25.7,,27.0,8.9,,,,,,
2007-09-21,25.4,24.2,27.1,27.9,,,,,,
2007-09-22,25.4,24.2,27.5,85.1,,,,,,
2007-09-23,26.4,24.4,27.5,88.9,,,,,,
2007-09-24,28.1,25.4,30.3,4.1,,,,,,
2007-09-25,29.1,26.5,32.4,0.3,,,,,,
2007-09-26,25.8,,29.3,8.9,,,,,,
2007-09-27,25.4,24.4,27.4,18.0,,,,,,
2007-09-28,28.2,24.0,32.5,14.0,,,,,,
2007-09-29,29.2,25.1,34.5,0.8,,,,,,
2007-09-30,28.7,26.3,33.6,0.0,,,,,,
2007-10-01,27.9,25.8,32.5,,,,,,,
2007-10-02,28.0,25.1,34.1,,,,,,,
2007-10-03,27.7,24.8,31.5,,,,,,,
2007-10-04,26.9,25.4,31.8,,,,,,,
2007-10-05,27.2,25.5,31.7,,,,,,,
2007-10-06,28.0,25.9,33.0,,,,,,,
2007-10-07,28.6,25.2,33.5,,,,,,,
2007-10-08,27.6,22.9,33.7,,,,,,,
2007-10-09,27.4,22.3,33.6,,,,,,,
2007-10-10,28.3,22.9,34.0,,,,,,,
2007-10-11,27.3,22.5,33.3,,,,,,,
2007-10-12,27.0,21.9,33.1,,,,,,,
2007-10-13,26.2,21.0,32.7,,,,,,,
2007-10-14,26.8,20.4,33.7,,,,,,,
2007-10-15,28.1,23.0,32.7,,,,,,,
2007-10-16,28.4,24.5,33.3,,,,,,,
2007-10-17,26.8,,32.2,,,,,,,
2007-10-18,26.6,23.5,33.0,,,,,,,
2007-10-19,27.7,23.4,32.3,3.0,,,,,,
2007-10-20,27.2,,32.6,0.0,,,,,,
2007-10-21,27.1,23.4,31.6,0.0,,,,,,
2007-10-22,,,,,,,,,,
2007-10-23,26.2,21.2,33.6,,,,,,,
2007-10-24,25.6,20.4,32.2,,,,,,,
2007-10-25,25.3,19.4,32.3,,,,,,,
2007-10-26,25.3,19.3,32.3,,,,,,,
2007-10-27,25.5,19.1,32.2,,,,,,,
2007-10-28,25.4,19.9,32.3,,,,,,,
2007-10-29,26.0,20.2,32.3,,,,,,,
2007-10-30,24.9,22.4,29.9,,,,,,,
2007-10-31,26.9,22.5,32.4,,,,,,,
2007-11-01,27.9,25.0,34.5,,,,,,,
2007-11-02,28.2,24.4,33.7,,,,,,,
